longitude,latitude,house_id
-116.88,33.02,15578
-117.03,33.32,15387
-120.38,36.76,2503
-118.12,34.7,9054
-117.17,32.69,14811
-117.19,32.8,14637
-117.62,34.07,13303
-121.57,37.02,18495
-121.3,38.26,13129
-120.54,38.75,1973
-117.1,32.67,14830
-122.24,37.76,568
-118.39,34.1,4355
-115.52,32.67,2761
-122.05,37.95,1485
-121.32,38.71,12964
-117.97,33.78,11276
-118.23,33.9,7589
-118.85,34.14,20378
-117.37,34.59,13789
-122.33,41.86,18826
-117.79,33.68,10610
-118.1,34.58,9122
-120.47,35.04,16711
-120.98,37.65,19485
-118.21,33.81,8098
-122.22,38.11,18866
-119.77,36.8,2291
-118.38,33.88,8631
-119.1,36.21,19971
-118.19,33.86,7965
-118.09,33.97,7019
-116.29,34.18,13898
-117.88,33.87,10269
-122.21,37.52,17073
-115.53,32.97,2690
-117.34,33.06,15278
-122.4,37.8,15632
-122.26,37.83,42
-121.06,39.21,10042
-121.97,37.8,1558
-120.88,37.37,9552
-122.42,37.75,15828
-118.29,33.84,7635
-122.47,37.79,16127
-122.02,37.35,18166
-117.75,34.05,6046
-122.28,37.9,1846
-118.3,33.87,8503
-119.81,36.76,2079
-121.07,39.2,10037
-118.25,33.78,5621
-122.18,37.8,282
-117.86,33.74,10910
-122.04,37.53,935
-118.04,33.72,11482
-117.98,33.98,6324
-118.16,34.06,6858
-122.01,37.98,1436
-118.33,34.05,4657
-118.07,34.12,6744
-118.15,34.11,6771
-124.15,40.88,2589
-121.53,38.56,20516
-118.37,34.22,3666
-122.58,38.12,9278
-117.05,33.03,15189
-118.07,33.8,11596
-121.73,36.86,9725
-122.27,37.56,16994
-118.29,34.05,4667
-117.34,34.02,12112
-117.07,32.61,14901
-117.65,34.06,13316
-121.33,38.28,13127
-122.21,37.47,17088
-118.46,34.05,5330
-118.36,33.85,8715
-118.43,34.0,5445
-123.76,41.03,2598
-118.47,33.99,5463
-121.98,36.96,18654
-118.08,34.13,6738
-118.25,33.96,7392
-117.14,32.91,14521
-118.37,33.95,8397
-118.27,34.01,4911
-122.09,37.07,18597
-118.41,34.21,3673
-117.73,34.01,13217
-117.08,33.03,15179
-121.59,39.78,1115
-121.86,37.0,18668
-118.08,33.93,7674
-121.14,37.7,19418
-118.09,34.01,6936
-123.08,38.38,19366
-119.71,34.43,17211
-118.24,33.97,7381
-121.9,37.1,18630
-121.55,37.37,18501
-118.3,33.74,5656
-117.41,33.93,11935
-117.18,34.04,13731
-118.2,33.77,8231
-121.23,37.79,16542
-122.31,37.92,1827
-117.95,33.68,11381
-117.26,33.06,15226
-118.75,34.1,9018
-117.98,33.75,11552
-118.39,34.05,5370
-117.07,32.91,14687
-118.61,34.21,3948
-118.32,34.09,4312
-117.05,32.75,15006
-122.45,40.61,18713
-118.12,34.04,6909
-120.94,40.17,11858
-119.03,35.42,2804
-118.25,33.98,7283
-121.45,41.04,18815
-117.34,33.15,15297
-121.83,39.23,19719
-121.89,37.69,990
-122.04,36.97,18528
-117.25,33.01,15240
-118.36,34.13,4107
-122.09,41.32,18860
-119.74,36.75,2107
-117.04,32.9,14688
-117.22,32.81,14576
-122.47,38.6,9977
-118.21,33.94,7471
-120.92,37.59,19598
-121.21,37.8,16520
-122.68,38.46,19221
-122.07,37.88,1605
-116.53,33.78,12360
-117.71,34.15,5922
-120.97,37.67,19478
-121.95,37.31,17982
-118.35,33.9,8460
-117.96,34.14,6355
-119.59,36.64,2432
-118.44,34.18,3852
-117.99,33.75,11563
-118.28,33.99,5062
-117.95,33.68,11382
-118.12,33.95,7715
-121.82,36.86,18682
-118.05,33.72,11526
-116.42,33.68,12394
-117.92,33.85,11122
-122.21,37.78,265
-122.06,38.26,18955
-117.35,34.12,13483
-118.41,34.2,3717
-119.77,36.81,2301
-118.78,34.26,20442
-121.42,38.57,12464
-117.13,32.72,14295
-122.03,38.3,18947
-122.19,37.73,325
-118.32,34.03,4786
-118.33,33.93,8344
-117.28,32.77,14406
-121.86,38.04,1322
-121.56,38.26,13145
-121.82,39.73,1080
-117.1,32.97,15185
-121.4,36.86,13163
-118.18,34.02,7202
-118.08,33.9,7799
-118.23,34.11,4203
-119.93,37.85,20113
-122.48,38.3,19076
-117.33,34.03,13654
-121.3,38.11,16462
-119.95,38.95,1870
-122.32,38.32,9923
-121.76,37.29,17745
-118.68,34.28,20489
-122.68,38.4,19166
-122.89,38.38,19312
-117.13,33.14,15486
-120.86,37.77,19383
-122.3,38.3,9889
-119.79,36.84,2236
-120.96,37.77,16500
-120.97,37.69,19466
-118.28,33.97,5119
-122.64,37.96,9356
-122.21,37.84,128
-118.52,34.28,3525
-121.28,37.99,16245
-118.17,34.02,7217
-118.16,33.94,7743
-118.34,34.06,4608
-121.21,37.79,16521
-122.17,37.76,355
-119.15,34.17,20318
-118.08,33.91,7774
-117.34,33.94,12102
-118.36,34.02,5047
-124.14,40.8,2561
-121.1,39.15,10012
-121.88,39.74,1061
-116.95,32.96,15572
-121.4,38.59,12712
-122.23,37.45,17105
-122.63,38.96,3305
-118.28,34.06,4592
-122.22,37.79,212
-123.43,40.22,19806
-121.49,38.59,12480
-119.79,36.85,2235
-118.3,34.06,4644
-122.86,38.1,9427
-118.43,34.02,5421
-122.42,37.79,15647
-122.33,37.53,16950
-118.31,34.08,4333
-122.45,37.64,16817
-122.07,37.94,1410
-120.48,35.05,16710
-121.32,38.67,12972
-121.75,36.77,9739
-118.96,37.64,9676
-122.26,37.88,425
-119.27,35.51,3046
-114.6,33.6,12461
-118.62,34.2,3956
-121.84,39.73,1085
-118.3,33.99,4997
-118.01,33.85,11668
-121.27,38.14,16449
-122.48,37.79,16132
-117.96,34.05,6259
-118.42,34.05,5321
-117.14,32.9,14522
-117.02,32.74,14986
-121.95,37.32,17973
-120.64,36.99,9657
-121.04,37.5,19607
-121.56,39.53,1152
-121.33,38.0,16313
-117.4,33.95,11917
-118.05,33.71,11518
-122.15,37.74,372
-122.18,37.75,343
-118.12,33.99,7251
-119.72,36.76,2116
-121.85,37.24,18405
-117.2,33.72,12147
-120.17,39.33,10073
-117.22,32.81,14425
-117.12,32.75,14111
-122.04,37.34,18094
-121.82,37.36,17793
-117.89,33.66,10773
-117.87,33.84,11116
-117.29,34.41,13865
-121.19,37.93,16410
-118.51,34.23,3585
-122.27,37.82,48
-115.49,32.67,2755
-121.01,37.64,19519
-118.1,33.99,6940
-118.14,33.89,7872
-122.5,37.77,16165
-118.12,33.79,8193
-120.09,36.19,2480
-118.25,34.15,5785
-122.66,39.02,3292
-123.26,41.86,18830
-115.52,32.97,2692
-118.27,33.97,5149
-118.33,34.2,5836
-121.96,37.0,18665
-122.29,37.81,72
-121.7,38.54,20542
-122.41,37.63,16859
-118.41,34.0,5499
-122.25,37.85,6
-121.18,38.69,13017
-121.86,36.63,9879
-118.0,33.83,11163
-122.04,37.94,1501
-122.47,37.74,16001
-117.15,32.91,14511
-122.62,38.24,19099
-118.12,34.06,6866
-115.9,32.69,2766
-117.61,34.09,13311
-121.31,38.26,13130
-121.78,38.67,20561
-118.29,33.92,8483
-117.78,33.87,10305
-117.75,34.01,13177
-118.01,33.76,11572
-118.03,33.97,6989
-119.32,36.21,19959
-118.42,33.92,8565
-119.99,38.88,1902
-118.12,33.93,7728
-121.04,39.24,10028
-121.69,36.52,9756
-118.1,33.99,6941
-118.15,33.92,7752
-118.09,33.81,8151
-118.17,34.68,9084
-120.98,37.66,19483
-117.33,34.08,13630
-117.25,33.93,12127
-118.27,33.95,5176
-121.62,39.16,19679
-117.27,34.23,13940
-119.62,36.58,2435
-119.05,35.4,2829
-117.89,34.09,6197
-117.28,33.19,15427
-117.91,33.84,11203
-118.16,34.09,6790
-120.67,37.37,9659
-122.08,37.96,1400
-120.45,34.86,17341
-122.27,37.78,534
-122.46,37.72,16037
-120.4,37.3,9621
-122.48,38.5,9971
-117.94,33.62,10801
-118.34,34.19,5863
-122.47,37.76,15986
-122.3,38.29,9932
-117.28,33.2,15422
-122.09,37.86,1615
-121.62,39.76,1133
-122.32,37.55,16940
-117.05,32.75,14176
-122.33,37.94,1759
-119.27,34.27,20235
-122.69,37.91,9425
-118.06,34.09,6473
-121.88,37.67,969
-119.68,34.43,17241
-120.43,34.95,17367
-118.46,34.0,5476
-119.83,36.71,2014
-117.66,34.09,13269
-118.14,34.03,7150
-117.43,33.93,11945
-120.32,37.91,20108
-121.68,39.29,19715
-120.73,37.38,9544
-121.95,37.21,18044
-120.71,35.5,16729
-117.26,32.83,14483
-122.12,40.14,19734
-122.11,37.4,18238
-118.13,34.15,6660
-120.78,38.72,1960
-118.33,33.89,8527
-119.3,36.34,19874
-118.25,34.07,4424
-117.66,34.12,13243
-122.1,37.68,725
-122.29,37.81,71
-116.42,33.79,12369
-121.88,38.03,1324
-117.25,33.08,15504
-118.59,34.22,3571
-121.47,38.61,12810
-124.3,41.84,1862
-120.04,36.95,9264
-118.04,33.93,7058
-116.93,32.83,15133
-120.6,35.11,16689
-121.46,39.54,1154
-122.45,37.77,15976
-117.29,34.57,14002
-118.47,34.02,8937
-118.52,34.04,5272
-117.99,33.69,11493
-122.35,37.91,1804
-118.4,33.87,8641
-121.32,38.04,16354
-118.29,33.82,7638
-119.71,36.73,2051
-122.64,38.23,19112
-116.35,32.74,15599
-119.7,36.32,3195
-124.16,40.6,2636
-118.01,33.79,11587
-118.41,33.89,8578
-120.84,37.52,19673
-117.26,34.48,13861
-117.07,32.63,14885
-118.34,34.01,5052
-117.88,33.74,10942
-119.2,36.3,19894
-121.47,39.01,20622
-119.55,36.61,2426
-119.17,34.25,20320
-122.12,37.94,1592
-120.55,38.46,1028
-122.62,38.92,3334
-120.95,37.61,19566
-122.06,37.71,579
-120.76,38.65,1984
-118.43,34.26,3430
-122.44,37.79,15693
-117.24,33.36,15379
-118.08,33.8,11595
-124.13,40.55,2648
-122.18,37.44,17146
-117.96,33.83,11187
-118.43,34.21,3655
-117.71,34.07,13191
-122.0,37.98,1447
-118.35,33.91,8457
-118.75,34.33,20504
-118.09,34.06,6884
-117.99,33.68,11459
-121.92,37.3,17588
-118.29,33.89,8500
-119.31,35.99,20051
-119.72,36.32,3194
-120.41,38.03,20080
-118.18,33.81,8127
-117.13,32.71,14310
-118.06,33.91,7782
-121.76,38.66,20570
-118.32,33.92,8481
-117.84,33.8,11082
-117.25,33.38,15370
-117.27,34.12,13617
-121.96,37.22,18043
-122.51,37.78,16169
-117.12,32.7,14261
-118.32,34.16,5898
-117.78,34.06,6017
-122.27,37.89,408
-118.37,33.97,8391
-122.17,37.77,286
-118.33,33.94,8350
-118.21,33.83,7665
-122.08,37.66,764
-122.4,37.77,15791
-122.33,38.29,9931
-119.75,34.44,17197
-118.85,34.21,20401
-117.69,34.06,13200
-121.69,37.14,18474
-118.39,33.96,5522
-122.16,37.83,1626
-116.6,33.49,12317
-120.48,41.82,9664
-122.74,38.43,19269
-119.87,36.83,2200
-118.3,34.26,3395
-120.46,34.64,17418
-118.27,33.79,5610
-122.75,38.46,19256
-117.14,32.92,14528
-117.19,33.64,12200
-117.91,33.76,11352
-118.21,33.88,7973
-122.11,37.89,1598
-117.16,32.75,14017
-122.28,38.34,9960
-118.26,33.96,5146
-122.42,37.64,16860
-119.74,36.78,2144
-121.84,37.18,18378
-118.61,34.17,4004
-121.65,36.7,9690
-122.29,37.88,434
-119.8,36.82,2249
-122.02,37.26,18061
-118.83,34.15,20380
-117.16,32.72,14335
-121.88,37.44,17858
-121.87,38.0,1338
-122.19,40.07,19763
-115.52,34.22,13921
-122.73,38.37,19285
-118.04,33.71,11503
-121.51,38.55,12537
-117.87,34.13,5958
-118.22,34.14,4119
-118.27,34.06,4571
-122.22,38.08,18874
-121.15,39.23,10024
-117.18,32.77,14627
-122.2,37.48,17079
-118.38,33.88,8596
-118.0,33.89,7104
-122.28,37.96,1700
-120.49,37.28,9616
-121.26,37.97,16260
-117.95,33.87,10188
-117.12,32.76,14070
-120.32,38.71,1979
-117.98,33.87,10171
-118.2,34.12,4150
-118.31,33.97,5102
-122.21,37.77,257
-121.09,38.19,16488
-122.26,37.77,555
-122.07,37.35,18279
-122.1,37.9,1593
-117.94,33.76,11329
-119.87,36.79,2170
-122.09,37.66,748
-118.23,33.94,5237
-118.21,34.05,4528
-117.72,34.0,13218
-118.62,34.2,3976
-117.82,33.73,10994
-118.4,34.0,8971
-118.1,33.9,7810
-118.39,34.08,8840
-122.02,37.36,18171
-117.96,33.99,6335
-120.16,37.12,9215
-117.89,33.82,11089
-117.06,32.75,14175
-118.27,33.91,7508
-122.01,37.31,18122
-118.43,34.01,5439
-118.2,34.09,4438
-117.1,32.68,14837
-121.48,38.58,12477
-122.72,38.42,19281
-116.96,33.74,12247
-118.34,34.16,5886
-121.24,37.79,16537
-121.71,39.25,19714
-118.08,33.99,6947
-118.42,34.05,5350
-122.6,38.24,19095
-118.15,34.02,7151
-122.73,38.43,19270
-122.0,37.34,18138
-118.24,33.97,7378
-117.77,33.71,10627
-118.54,34.25,3582
-116.97,33.78,12262
-121.01,37.72,19414
-118.64,34.22,3551
-118.61,34.59,9170
-118.17,33.77,8263
-116.94,32.81,15099
-121.29,37.97,16237
-121.85,39.72,1087
-118.06,34.71,9040
-122.31,37.93,1817
-119.04,36.09,20019
-122.41,37.66,16802
-117.4,34.04,13493
-117.94,34.09,6161
-120.49,37.29,9612
-123.21,39.15,9520
-118.04,33.94,7046
-118.28,34.02,4874
-119.55,34.38,17307
-118.31,34.09,4280
-117.07,32.81,14705
-118.07,34.15,6687
-120.41,36.77,2497
-122.72,38.44,19264
-122.35,37.95,1746
-117.28,32.84,14462
-118.44,34.19,3838
-120.85,37.78,19391
-118.13,33.77,8313
-122.21,40.2,19754
-118.22,33.96,7407
-117.1,32.74,14112
-118.38,33.87,8617
-121.85,37.33,17676
-120.14,34.59,17323
-117.21,33.16,15470
-117.65,34.1,13281
-121.42,38.47,13134
-118.38,34.05,4741
-117.93,33.88,10206
-121.28,37.92,16286
-116.57,34.0,12324
-118.18,33.77,8236
-118.16,34.04,7158
-117.14,34.75,13985
-122.07,38.41,18994
-118.27,34.0,4937
-120.41,38.33,1230
-121.39,38.55,12681
-118.14,33.71,8308
-121.92,37.69,957
-117.94,34.08,6164
-118.31,34.05,4824
-122.21,37.8,221
-121.89,37.33,17525
-119.09,35.3,2994
-118.19,34.67,9085
-117.92,34.01,6300
-118.25,33.89,7600
-118.15,33.84,8039
-117.93,33.95,6910
-118.25,34.14,5816
-118.37,34.14,4100
-122.01,37.26,18064
-118.55,34.26,3535
-117.3,33.22,15337
-118.92,34.17,20367
-122.16,37.45,18327
-118.28,33.73,5664
-118.19,34.77,9081
-118.27,33.96,5142
-121.33,38.02,16329
-119.73,36.68,2054
-121.96,37.71,954
-118.35,34.25,3405
-117.25,33.22,15420
-121.24,37.93,16274
-117.95,33.86,10183
-117.92,34.1,6186
-121.77,37.68,1013
-122.41,37.74,15901
-121.15,38.68,13040
-122.79,38.54,19340
-121.46,38.58,12471
-118.22,34.09,4179
-120.97,37.63,19546
-121.6,39.77,1116
-118.42,33.9,8576
-118.36,33.91,8442
-119.86,36.45,2473
-117.88,33.89,10220
-116.31,33.67,12399
-122.42,37.62,16851
-118.21,34.56,9114
-122.14,37.69,683
-117.86,34.1,6090
-121.5,38.58,12483
-122.49,37.73,16087
-117.14,32.83,14607
-119.85,36.83,2202
-122.26,37.52,17029
-121.8,37.35,17716
-117.74,34.04,6050
-117.07,32.77,14166
-122.65,41.72,18839
-118.29,33.98,5084
-118.03,34.13,6409
-117.63,34.02,13351
-118.27,33.94,5190
-117.12,32.76,14069
-121.77,38.69,20547
-117.85,34.11,5964
-118.21,33.79,8107
-121.19,39.55,1148
-118.18,34.04,7180
-121.64,36.66,9705
-119.26,36.3,19909
-118.18,34.12,4138
-116.21,33.75,12415
-118.47,34.2,3824
-118.0,33.85,11677
-121.12,39.03,9994
-118.96,34.18,20357
-119.77,36.74,2000
-122.45,37.91,9383
-119.01,35.35,2955
-118.2,33.82,8079
-121.73,36.5,9763
-118.26,34.02,4884
-118.23,34.09,4182
-122.42,40.57,18715
-118.43,33.82,8670
-119.17,34.31,20175
-122.23,40.63,18762
-119.3,36.33,19910
-122.46,37.78,16139
-117.98,33.92,7098
-121.25,38.05,16390
-117.16,32.89,14516
-121.84,39.72,1084
-118.18,34.06,4482
-118.39,34.01,8958
-117.96,33.8,11281
-118.44,34.21,3651
-124.14,40.77,2571
-121.28,37.9,16417
-121.9,37.4,17819
-118.15,33.87,7878
-118.45,33.8,8793
-121.24,39.65,1147
-117.7,35.62,3108
-117.24,32.79,14418
-122.25,40.42,18779
-117.16,34.9,13991
-122.31,37.91,1815
-122.44,37.76,15802
-122.44,37.77,15753
-117.56,33.94,11999
-120.02,37.72,9443
-122.18,37.91,1637
-122.78,38.97,3316
-118.37,34.13,4109
-117.07,32.75,14134
-118.4,34.7,9099
-118.83,35.27,3160
-121.2,38.67,13031
-122.19,37.77,268
-122.43,37.76,15813
-120.44,36.84,2506
-119.84,36.79,2262
-118.14,34.01,7236
-117.97,33.75,11339
-121.26,37.95,16265
-117.71,33.47,10543
-120.51,35.91,9789
-118.09,33.98,7023
-121.29,37.99,16242
-122.21,38.09,18872
-121.8,38.55,20529
-118.42,34.04,5365
-120.44,34.94,17405
-118.31,34.02,4848
-122.29,38.19,9941
-120.35,36.16,2488
-123.8,39.47,9463
-122.96,38.26,9432
-117.25,32.96,14545
-117.84,33.76,10976
-118.37,34.17,3790
-118.31,33.95,5106
-118.76,34.13,9017
-122.45,37.67,16786
-118.18,34.05,7177
-117.2,34.04,13736
-117.93,33.69,10835
-122.25,37.39,17172
-118.21,34.07,4450
-117.12,32.95,15218
-118.17,33.96,7356
-118.08,33.97,7016
-118.48,34.15,4069
-122.18,37.9,1639
-122.46,37.98,9317
-122.36,40.48,18785
-118.41,34.16,3747
-118.16,34.09,4469
-122.33,40.57,18744
-118.46,33.97,5493
-122.16,37.74,385
-118.25,33.93,5227
-118.06,33.99,6967
-118.2,33.77,8235
-117.09,32.79,14690
-117.73,34.08,5998
-122.48,37.7,16757
-121.33,37.98,16326
-121.41,36.85,13158
-121.48,38.52,12627
-117.13,32.75,14064
-117.87,33.76,10948
-118.09,33.94,7043
-116.18,33.69,12441
-123.01,38.8,19360
-117.9,34.11,6108
-122.57,38.11,9275
-122.18,37.78,288
-122.44,37.78,15734
-118.28,33.93,5200
-117.78,34.07,6013
-118.49,34.25,3520
-122.34,37.95,1769
-117.41,33.96,11922
-116.98,32.74,14944
-122.28,37.88,429
-122.23,37.78,204
-120.44,34.91,17334
-118.25,33.79,5614
-119.29,36.32,19901
-121.83,37.02,18686
-118.12,34.11,6759
-117.74,33.85,10335
-118.4,34.03,5390
-118.33,34.0,5018
-117.65,34.07,13315
-121.98,37.28,18001
-119.85,37.39,9450
-117.13,32.98,14552
-118.03,34.06,6523
-117.96,33.94,10087
-122.17,37.75,350
-119.53,34.38,17304
-118.01,33.83,11655
-117.24,32.8,14441
-118.25,33.79,5616
-121.99,37.36,17918
-119.81,36.76,2085
-117.91,34.1,6188
-119.19,34.18,20282
-117.7,33.56,10525
-121.93,37.28,17617
-118.12,34.0,7242
-121.33,38.63,12901
-117.7,33.47,10505
-121.22,37.79,16541
-122.44,37.72,15951
-121.97,37.57,860
-118.14,33.79,8196
-117.71,33.57,10533
-118.22,33.8,8103
-118.01,33.94,7083
-117.27,32.98,15252
-122.25,37.81,104
-122.31,38.32,9919
-117.22,32.85,14473
-121.94,37.24,18029
-118.0,33.87,11691
-115.64,32.75,2713
-118.97,37.64,9682
-118.34,34.08,4682
-121.93,37.31,17581
-118.26,33.97,5135
-122.1,37.69,697
-122.89,38.4,19317
-122.67,38.45,19189
-117.97,33.81,11259
-122.37,40.52,18737
-120.86,37.77,19384
-117.54,33.76,12082
-118.22,34.66,9091
-122.24,37.84,124
-118.02,33.93,7062
-117.8,33.67,10615
-122.43,37.75,15846
-117.66,33.5,10497
-118.35,33.93,8424
-118.11,34.02,7131
-121.36,36.81,13173
-121.97,37.25,18049
-118.28,33.73,5665
-120.46,37.65,19584
-123.08,40.4,19802
-118.03,34.06,6514
-119.79,36.29,3187
-118.34,34.08,4320
-117.64,34.05,13345
-119.44,36.48,19820
-117.16,33.76,12164
-117.47,33.93,12033
-122.04,37.34,18146
-122.48,37.59,16838
-119.27,35.5,3045
-117.24,32.75,14399
-118.14,33.89,7873
-122.14,37.76,360
-118.05,33.94,7049
-122.4,37.62,16858
-118.3,34.06,4640
-122.7,38.46,19223
-118.12,33.81,8171
-122.18,38.07,18922
-117.31,33.07,15279
-120.7,35.14,16676
-120.83,35.33,16629
-118.3,34.06,4642
-116.91,32.85,15140
-117.76,33.87,10284
-118.92,35.26,3169
-118.29,33.93,5205
-122.21,37.8,222
-121.0,35.94,9787
-120.49,37.3,9604
-119.69,36.79,2351
-121.92,37.27,17633
-118.43,33.99,5505
-117.96,33.98,6338
-118.85,34.18,20415
-121.38,38.67,12859
-122.25,37.47,17055
-118.13,34.06,6862
-116.38,33.73,12383
-116.98,33.94,12289
-118.01,33.67,11454
-119.33,36.31,19932
-122.47,37.69,16777
-117.21,34.22,13950
-118.14,33.79,8200
-118.3,33.97,5097
-117.01,32.79,14728
-119.2,36.3,19895
-118.3,33.75,5640
-118.18,33.98,7335
-118.22,34.52,9139
-120.84,38.63,1982
-118.18,34.03,7200
-122.31,37.57,16978
-118.3,34.05,4663
-117.38,34.2,13427
-122.02,37.32,18118
-118.46,34.24,3591
-118.26,33.99,5125
-117.66,33.6,10349
-118.39,33.88,8630
-119.0,35.35,2950
-117.97,34.14,6358
-118.38,34.06,8862
-122.49,37.78,16160
-121.58,39.83,1106
-118.24,33.78,5622
-116.44,34.12,13906
-122.64,38.95,3308
-118.75,34.27,20464
-117.92,33.65,10824
-118.21,34.11,4169
-117.28,33.94,12121
-118.88,34.22,20404
-121.03,40.35,3354
-118.31,34.17,5902
-117.97,34.09,6154
-122.06,38.27,18941
-117.81,33.67,10603
-122.37,40.58,18697
-119.75,36.78,2289
-117.37,34.13,13464
-118.19,34.05,4508
-122.24,37.81,158
-118.43,33.99,8984
-118.66,35.2,3148
-117.59,33.88,12059
-121.8,37.34,17714
-119.98,38.93,1887
-117.96,33.7,11418
-121.83,37.29,17701
-118.12,34.71,9053
-117.36,34.1,13488
-122.41,37.75,15904
-118.0,33.73,11484
-118.26,33.78,5623
-118.2,33.96,7421
-119.18,34.22,20255
-117.76,33.86,10333
-119.21,34.26,20193
-118.36,33.88,8593
-117.88,33.85,11103
-119.74,34.43,17279
-118.3,33.95,8323
-117.95,33.8,11289
-118.41,34.03,5355
-118.42,34.02,5426
-117.75,34.06,6343
-120.92,37.63,19543
-119.3,34.29,20226
-118.1,33.8,8183
-122.27,37.78,533
-118.44,34.22,3650
-121.31,38.64,12918
-118.2,33.93,7477
-121.02,37.64,19510
-118.02,33.62,11469
-122.22,37.78,251
-117.89,33.72,10876
-117.08,32.8,14689
-121.28,37.95,16181
-119.72,34.41,17284
-121.77,36.93,18578
-117.9,34.07,6214
-118.13,33.79,8189
-121.85,37.33,17679
-118.35,34.22,3692
-122.91,39.05,3275
-117.1,32.9,15200
-117.84,34.04,6071
-115.58,32.81,2714
-117.48,33.93,12036
-121.41,39.04,20625
-121.98,38.29,18949
-118.05,33.78,11611
-118.37,34.11,4351
-119.83,36.82,2223
-122.41,37.8,15625
-118.26,34.24,5697
-118.41,33.77,8797
-122.31,37.54,16970
-119.86,36.82,2203
-121.99,36.96,18649
-118.39,34.04,5378
-118.24,33.95,5224
-116.86,34.23,13966
-117.98,33.94,6915
-119.09,35.35,2972
-117.44,34.45,13793
-118.51,33.98,5465
-121.52,38.53,12613
-117.95,33.83,11188
-119.23,34.46,20154
-118.09,33.75,11504
-115.55,32.78,2742
-118.21,34.09,4443
-122.27,37.77,547
-118.25,34.01,4901
-119.78,36.3,3185
-122.25,37.83,116
-117.25,32.72,14377
-118.06,33.84,7933
-121.88,37.43,17843
-118.5,33.99,8936
-122.73,38.44,19265
-119.89,36.76,2181
-121.92,36.56,9803
-117.18,33.11,15496
-122.64,38.96,3307
-117.32,34.14,13499
-118.42,34.25,3449
-117.13,32.71,14309
-117.21,32.84,14567
-118.99,35.4,2835
-122.4,37.75,16177
-118.15,34.69,9063
-118.14,34.7,9074
-122.25,37.5,17032
-123.72,41.09,2600
-117.06,32.62,14883
-122.48,37.57,16839
-118.62,34.21,3946
-117.94,33.86,10198
-118.11,33.84,8021
-121.34,38.57,13088
-121.78,37.67,1020
-118.1,34.07,6875
-117.14,33.15,15483
-118.27,34.24,3382
-117.55,33.95,12002
-117.48,33.98,11980
-120.94,37.58,19573
-117.69,33.52,10513
-114.56,33.69,12451
-116.99,33.77,12255
-118.38,34.04,5371
-121.24,37.81,16546
-115.53,34.91,13888
-116.98,32.72,14949
-118.09,33.92,7772
-121.01,37.65,19499
-118.57,34.2,3968
-118.29,33.79,5606
-114.61,33.62,12456
-120.84,37.48,19658
-120.86,37.49,19656
-118.37,33.91,8446
-117.1,32.7,14245
-118.46,33.77,8798
-120.27,39.35,10079
-122.54,37.99,9307
-118.5,34.24,3600
-117.16,32.58,14803
-118.55,34.39,9187
-118.42,34.16,3775
-117.58,34.09,13391
-118.34,34.04,4773
-117.81,33.86,10296
-121.1,38.95,11816
-122.16,37.75,373
-122.25,37.86,491
-122.39,40.64,18722
-118.09,33.93,7042
-121.9,37.29,17609
-118.16,33.93,7447
-117.95,33.84,11142
-118.45,34.07,5300
-121.14,37.47,19610
-122.08,37.95,1404
-117.66,34.05,13332
-117.9,33.66,10771
-118.22,34.12,4192
-121.07,38.92,11811
-117.18,32.74,14014
-120.66,35.49,16719
-122.47,37.99,9316
-118.29,34.04,4833
-118.16,33.98,7348
-118.2,34.05,4510
-118.55,33.99,5277
-122.26,37.89,421
-117.76,34.04,6054
-118.41,34.07,8855
-118.26,34.18,5725
-122.0,38.35,19010
-120.62,35.28,16645
-123.41,40.61,19795
-117.34,33.71,12187
-118.34,33.8,8772
-117.95,33.92,10111
-120.42,34.89,17353
-122.38,39.68,2523
-119.71,34.43,17213
-118.13,33.92,7729
-115.59,32.69,2751
-121.95,37.11,18627
-118.15,34.71,9069
-117.38,34.08,13472
-122.04,37.31,18102
-119.8,36.74,2006
-118.34,33.8,8773
-122.63,38.23,19116
-119.74,34.41,17285
-122.22,37.47,17091
-119.88,34.43,17463
-121.97,38.34,19023
-118.17,34.08,4476
-117.34,33.19,15326
-116.53,33.84,12343
-119.73,34.44,17226
-117.86,34.14,5948
-124.14,40.79,2565
-117.94,34.14,6352
-120.39,38.0,20067
-122.47,37.65,16821
-117.22,33.2,15438
-118.14,34.11,6769
-117.97,34.05,6239
-118.16,34.6,9110
-122.44,37.77,15759
-118.22,33.98,7290
-121.46,38.52,12656
-121.11,35.52,16613
-118.01,33.77,11571
-121.82,37.37,17787
-118.3,34.25,3387
-117.35,33.21,15345
-122.24,37.8,180
-118.35,33.9,8536
-121.93,37.3,17580
-117.1,32.74,14122
-122.19,37.74,323
-118.14,33.92,7732
-122.09,37.4,18230
-121.63,39.15,19678
-117.23,34.14,13683
-118.83,34.33,20446
-118.27,34.13,4215
-122.08,37.92,1520
-121.05,37.64,19508
-117.67,34.07,13284
-119.54,36.52,2450
-121.3,38.6,13054
-118.03,33.9,7125
-122.25,37.8,167
-121.89,37.3,17605
-120.97,38.0,16491
-121.81,37.3,17732
-117.29,34.15,13572
-119.57,37.02,2389
-118.32,34.11,4241
-120.43,34.9,17350
-119.0,35.36,2930
-118.35,34.07,4686
-117.25,33.2,15434
-116.96,33.62,12211
